game_id,game_date,season,team_home,team_away,pts_home,fg_pct_home,pct_3p_home,ft_pct_home,ast_home,reb_home,pts_away,fg_pct_away,pct_3p_away,ft_pct_away,ast_away,reb_away,home_team_win
10600039,2006-10-14,2006-07,Milwaukee Bucks,Dallas Mavericks,91,0.459,0.462,0.850,19,37,78,0.312,0.278,0.735,16,47,1
10600040,2006-10-14,2006-07,Denver Nuggets,Golden State Warriors,115,0.427,0.333,0.789,24,47,121,0.469,0.357,0.788,25,49,0
10600041,2006-10-15,2006-07,Chicago Bulls,Oklahoma City Thunder,110,0.333,0.333,0.400,29,44,105,0.318,0.214,0.442,22,44,1
10600042,2006-10-15,2006-07,Toronto Raptors,Brooklyn Nets,119,0.429,0.368,0.737,25,50,110,0.487,0.455,0.774,27,43,1
10600043,2006-10-15,2006-07,Los Angeles Lakers,Phoenix Suns,91,0.321,0.300,0.363,25,39,99,0.304,0.200,0.458,25,43,0
10600044,2006-10-16,2006-07,Charlotte Hornets,Washington Wizards,91,0.447,0.214,0.571,18,28,100,0.554,0.429,0.786,21,37,0
10600045,2006-10-16,2006-07,Indiana Pacers,Minnesota Timberwolves,87,0.432,0.222,0.656,17,37,103,0.390,0.222,0.854,8,46,0
10600046,2006-10-16,2006-07,Memphis Grizzlies,Chicago Bulls,78,0.433,0.125,0.528,16,28,87,0.569,0.000,0.724,22,37,0
10600047,2006-10-16,2006-07,Detroit Pistons,Utah Jazz,90,0.485,0.091,0.735,24,30,85,0.370,0.154,0.793,20,44,1
10600048,2006-10-17,2006-07,Charlotte Hornets,Washington Wizards,84,0.355,0.250,0.658,21,39,100,0.420,0.316,0.813,19,48,0
10600049,2006-10-17,2006-07,Orlando Magic,Atlanta Hawks,96,0.494,0.235,0.737,23,32,100,0.479,0.417,0.900,13,39,0
10600051,2006-10-17,2006-07,Phoenix Suns,Los Angeles Clippers,96,0.463,0.350,0.818,18,31,107,0.458,0.167,0.789,11,50,0
10600052,2006-10-17,2006-07,Los Angeles Lakers,Sacramento Kings,91,0.283,0.190,0.457,19,37,96,0.287,0.266,0.453,16,42,0
10600053,2006-10-17,2006-07,Portland Trail Blazers,Golden State Warriors,120,0.488,0.150,0.771,14,53,124,0.457,0.370,0.778,28,39,0
10600054,2006-10-17,2006-07,New York Knicks,Boston Celtics,116,0.481,0.200,0.648,20,52,108,0.447,0.294,0.750,19,34,1
10600055,2006-10-17,2006-07,Miami Heat,New Orleans Pelicans,109,0.486,0.400,0.854,16,41,105,0.435,0.379,0.690,23,42,1
10600056,2006-10-17,2006-07,Dallas Mavericks,Houston Rockets,69,0.342,0.375,0.550,14,44,72,0.373,0.333,0.517,13,45,0
10600057,2006-10-18,2006-07,Detroit Pistons,Minnesota Timberwolves,112,0.339,0.294,0.420,24,39,103,0.333,0.294,0.444,21,40,1
10600058,2006-10-18,2006-07,Denver Nuggets,Indiana Pacers,114,0.458,0.200,0.756,19,39,102,0.463,0.353,0.741,22,45,1
10600059,2006-10-18,2006-07,Boston Celtics,Brooklyn Nets,94,0.458,0.286,0.774,17,43,90,0.392,0.235,0.828,21,38,1
10600060,2006-10-18,2006-07,Cleveland Cavaliers,Toronto Raptors,81,0.314,0.200,0.382,19,43,103,0.318,0.275,0.469,21,35,0
10600061,2006-10-18,2006-07,Houston Rockets,Milwaukee Bucks,111,0.500,0.467,0.821,25,37,97,0.494,0.579,0.571,22,30,1
10600062,2006-10-19,2006-07,Golden State Warriors,New Orleans Pelicans,112,0.513,0.273,0.604,15,46,103,0.412,0.417,0.651,24,41,1
10600064,2006-10-19,2006-07,Atlanta Hawks,Orlando Magic,88,0.295,0.285,0.444,19,31,109,0.330,0.388,0.438,23,45,0
10600065,2006-10-19,2006-07,Indiana Pacers,Charlotte Hornets,109,0.521,0.364,0.705,27,36,96,0.402,0.412,0.793,21,46,1
10600066,2006-10-19,2006-07,San Antonio Spurs,Chicago Bulls,67,0.338,0.333,1.000,20,34,99,0.477,0.250,0.800,23,50,0
10600067,2006-10-19,2006-07,Utah Jazz,Portland Trail Blazers,104,0.513,0.429,0.750,27,49,90,0.405,0.333,0.614,11,33,1
20600548,2007-01-13,2006-07,Utah Jazz,Miami Heat,110,0.522,0.375,0.685,21,32,119,0.508,0.565,0.933,19,28,0
10600068,2006-10-19,2006-07,Phoenix Suns,Sacramento Kings,111,0.500,0.333,0.826,30,43,94,0.418,0.267,0.889,14,37,1
10600069,2006-10-19,2006-07,Los Angeles Lakers,Los Angeles Clippers,90,0.424,0.091,0.688,18,36,91,0.389,0.182,0.892,10,42,0
10600070,2006-10-19,2006-07,Dallas Mavericks,Milwaukee Bucks,88,0.416,0.286,0.750,20,52,71,0.338,0.143,0.640,12,38,1
10600071,2006-10-20,2006-07,Los Angeles Clippers,Golden State Warriors,106,0.433,0.419,0.750,25,42,116,0.544,0.400,0.727,21,36,0
10600072,2006-10-20,2006-07,Memphis Grizzlies,Miami Heat,96,0.500,0.375,0.667,19,36,95,0.480,0.375,0.667,23,39,1
10600073,2006-10-20,2006-07,Sacramento Kings,Utah Jazz,112,0.472,0.400,0.878,21,37,96,0.443,0.188,0.742,18,40,1
10600074,2006-10-20,2006-07,Brooklyn Nets,Philadelphia 76ers,102,0.537,0.375,0.667,23,36,92,0.429,0.250,0.800,17,40,1
10600075,2006-10-20,2006-07,Chicago Bulls,Minnesota Timberwolves,83,0.403,0.222,0.633,17,40,85,0.386,0.154,0.744,17,45,0
10600076,2006-10-20,2006-07,Los Angeles Lakers,New Orleans Pelicans,113,0.538,0.400,0.704,28,35,106,0.488,0.400,0.727,26,38,1
10600077,2006-10-20,2006-07,Oklahoma City Thunder,Portland Trail Blazers,95,0.468,0.313,0.900,21,31,103,0.621,0.500,0.900,18,24,0
10600078,2006-10-21,2006-07,Orlando Magic,Memphis Grizzlies,112,0.479,0.400,0.826,22,34,89,0.355,0.143,0.786,5,51,1
10600079,2006-10-21,2006-07,Minnesota Timberwolves,Indiana Pacers,91,0.466,0.222,0.677,19,33,98,0.443,0.250,0.765,21,46,0
10600080,2006-10-21,2006-07,San Antonio Spurs,Miami Heat,103,0.479,0.368,0.839,20,47,93,0.366,0.105,0.721,13,39,1
10600081,2006-10-21,2006-07,Boston Celtics,New York Knicks,113,0.488,0.125,0.667,21,44,89,0.435,0.333,0.794,14,40,1
10600082,2006-10-21,2006-07,Cleveland Cavaliers,Atlanta Hawks,88,0.384,0.300,0.633,21,47,90,0.393,0.357,0.826,19,50,0
10600083,2006-10-21,2006-07,Milwaukee Bucks,Denver Nuggets,119,0.480,0.333,0.704,25,42,108,0.453,0.357,0.541,26,50,1
10600084,2006-10-21,2006-07,Dallas Mavericks,Washington Wizards,93,0.382,0.263,0.938,20,50,90,0.435,0.385,0.625,11,38,1
10600085,2006-10-21,2006-07,Los Angeles Clippers,Oklahoma City Thunder,86,0.447,0.417,0.650,22,42,82,0.355,0.188,0.833,18,41,1
10600086,2006-10-22,2006-07,Toronto Raptors,Cleveland Cavaliers,91,0.385,0.357,0.813,18,44,90,0.407,0.217,0.750,22,48,1
10600087,2006-10-22,2006-07,Sacramento Kings,New Orleans Pelicans,117,0.359,0.304,0.405,31,44,93,0.311,0.153,0.418,12,35,1
10600088,2006-10-22,2006-07,Detroit Pistons,Denver Nuggets,105,0.470,0.154,0.676,27,48,124,0.479,0.400,0.750,28,41,0
10600089,2006-10-22,2006-07,Los Angeles Lakers,Phoenix Suns,94,0.310,0.307,0.400,22,53,91,0.279,0.148,0.454,21,37,1
10600090,2006-10-22,2006-07,Houston Rockets,San Antonio Spurs,93,0.452,0.385,0.636,22,41,72,0.354,0.333,0.600,19,49,1
10600091,2006-10-23,2006-07,Atlanta Hawks,Washington Wizards,105,0.500,0.409,0.690,26,36,110,0.481,0.400,0.722,23,45,0
10600092,2006-10-23,2006-07,Phoenix Suns,Oklahoma City Thunder,102,0.471,0.276,0.778,25,39,108,0.500,0.412,0.793,18,42,0
10600093,2006-10-23,2006-07,Portland Trail Blazers,Utah Jazz,114,0.531,0.500,0.833,16,37,110,0.470,0.353,0.743,22,34,1
10600094,2006-10-24,2006-07,Charlotte Hornets,Indiana Pacers,101,0.333,0.200,0.436,24,33,89,0.280,0.181,0.440,16,37,1
10600095,2006-10-24,2006-07,Orlando Magic,Miami Heat,82,0.375,0.333,0.686,11,40,92,0.450,0.278,0.733,12,40,0
10600096,2006-10-24,2006-07,Denver Nuggets,Utah Jazz,107,0.429,0.429,0.558,25,33,127,0.543,0.417,0.667,23,48,0
10600097,2006-10-24,2006-07,Sacramento Kings,New Orleans Pelicans,81,0.409,0.333,0.750,17,41,84,0.427,0.333,0.692,19,32,0
10600098,2006-10-24,2006-07,Brooklyn Nets,Boston Celtics,109,0.488,0.278,0.917,33,40,107,0.459,0.308,0.758,26,41,1
10600099,2006-10-24,2006-07,New York Knicks,Philadelphia 76ers,113,0.551,0.542,0.560,28,39,102,0.519,0.333,0.731,22,29,1
10600100,2006-10-24,2006-07,Detroit Pistons,Washington Wizards,101,0.486,0.438,0.727,22,45,94,0.440,0.286,0.640,19,44,1
10600101,2006-10-24,2006-07,Chicago Bulls,Memphis Grizzlies,87,0.414,0.400,0.893,20,47,84,0.423,0.278,0.633,20,30,1
10600102,2006-10-24,2006-07,Golden State Warriors,Portland Trail Blazers,108,0.537,0.389,0.591,28,39,96,0.474,0.467,0.654,21,39,1
10600103,2006-10-25,2006-07,Philadelphia 76ers,Brooklyn Nets,110,0.506,0.533,0.833,31,37,88,0.438,0.533,0.727,22,38,1
10600104,2006-10-25,2006-07,Minnesota Timberwolves,Chicago Bulls,109,0.466,0.154,0.867,22,45,105,0.466,0.556,0.692,26,38,1
10600105,2006-10-25,2006-07,Oklahoma City Thunder,Sacramento Kings,103,0.538,0.429,0.794,22,35,88,0.431,0.333,0.750,14,30,1
10600106,2006-10-25,2006-07,Boston Celtics,Toronto Raptors,102,0.487,0.500,0.759,20,44,106,0.395,0.455,0.800,24,38,0
10600107,2006-10-25,2006-07,Cleveland Cavaliers,Dallas Mavericks,81,0.471,0.267,0.722,17,38,83,0.403,0.200,0.742,14,35,0
10600108,2006-10-25,2006-07,Detroit Pistons,Memphis Grizzlies,82,0.405,0.308,0.556,25,23,92,0.500,0.000,0.903,15,47,0
10600109,2006-10-25,2006-07,Los Angeles Clippers,Portland Trail Blazers,97,0.513,0.333,0.895,24,15,89,0.596,0.250,0.838,20,34,1
10600110,2006-10-25,2006-07,Miami Heat,Houston Rockets,71,0.422,0.200,0.565,12,32,96,0.444,0.333,0.742,20,49,0
10600111,2006-10-26,2006-07,Orlando Magic,Houston Rockets,94,0.453,0.077,0.789,15,42,90,0.384,0.394,0.750,15,44,1
10600112,2006-10-26,2006-07,Milwaukee Bucks,Charlotte Hornets,124,0.450,0.370,0.750,27,50,126,0.456,0.125,0.689,33,56,0
10600113,2006-10-26,2006-07,Utah Jazz,Indiana Pacers,122,0.452,0.500,0.778,22,46,96,0.509,0.385,0.700,18,33,1
10600114,2006-10-26,2006-07,Los Angeles Lakers,Denver Nuggets,108,0.320,0.250,0.375,30,31,126,0.377,0.321,0.402,24,51,0
10600115,2006-10-26,2006-07,Oklahoma City Thunder,Golden State Warriors,111,0.419,0.125,0.808,32,52,107,0.532,0.182,0.724,20,44,1
10600116,2006-10-27,2006-07,Milwaukee Bucks,Minnesota Timberwolves,76,0.310,0.291,0.318,18,30,101,0.308,0.333,0.452,21,44,0
10600117,2006-10-27,2006-07,Sacramento Kings,Portland Trail Blazers,84,0.375,0.263,0.816,12,35,78,0.403,0.211,0.833,17,40,1
10600118,2006-10-27,2006-07,Brooklyn Nets,New York Knicks,138,0.511,0.476,0.818,34,43,121,0.506,0.167,0.838,28,38,1
10600119,2006-10-27,2006-07,Chicago Bulls,Toronto Raptors,108,0.494,0.267,0.667,22,47,97,0.408,0.333,0.765,22,36,1
10600120,2006-10-27,2006-07,San Antonio Spurs,Dallas Mavericks,100,0.562,0.571,0.714,25,38,79,0.382,0.364,0.680,13,37,1
10600121,2006-10-27,2006-07,Los Angeles Clippers,Denver Nuggets,86,0.297,0.231,0.806,18,47,112,0.473,0.433,0.806,24,49,0
10600122,2006-10-27,2006-07,Atlanta Hawks,Charlotte Hornets,105,0.478,0.231,0.783,19,38,94,0.416,0.400,0.765,17,43,1
10700001,2007-10-06,2007-08,Boston Celtics,Toronto Raptors,89,0.461,0.176,0.696,20,47,85,0.388,0.321,0.625,21,41,1
10700005,2007-10-08,2007-08,Orlando Magic,Atlanta Hawks,93,0.413,0.231,0.560,22,49,94,0.408,0.429,0.702,19,39,0
10700006,2007-10-08,2007-08,Detroit Pistons,Miami Heat,103,0.479,0.417,0.714,23,46,86,0.403,0.389,0.739,22,35,1
10700007,2007-10-09,2007-08,Cleveland Cavaliers,Washington Wizards,62,0.306,0.316,0.800,14,51,81,0.354,0.357,0.690,17,42,0
10700008,2007-10-09,2007-08,Milwaukee Bucks,Chicago Bulls,93,0.417,0.455,0.651,20,38,88,0.485,0.500,0.600,24,38,1
10700009,2007-10-09,2007-08,New Orleans Pelicans,Houston Rockets,94,0.353,0.227,0.707,16,47,92,0.452,0.400,0.710,20,45,1
10700010,2007-10-09,2007-08,Denver Nuggets,Los Angeles Clippers,119,0.506,0.353,0.784,27,52,107,0.426,0.583,0.588,26,41,1
10700011,2007-10-09,2007-08,Sacramento Kings,Oklahoma City Thunder,104,0.407,0.320,0.833,19,42,98,0.500,0.286,0.727,25,40,1
10700012,2007-10-09,2007-08,Los Angeles Lakers,Golden State Warriors,110,0.390,0.310,0.860,22,49,111,0.456,0.318,0.786,23,43,0
10700013,2007-10-09,2007-08,Dallas Mavericks,San Antonio Spurs,88,0.471,0.600,0.826,15,44,67,0.306,0.412,0.615,15,46,1
10700015,2007-10-10,2007-08,Orlando Magic,Charlotte Hornets,123,0.641,0.429,0.824,29,38,99,0.451,0.333,0.700,19,29,1
10700016,2007-10-10,2007-08,Indiana Pacers,New Orleans Pelicans,101,0.384,0.389,0.718,19,60,96,0.384,0.217,0.714,21,41,1
10700017,2007-10-10,2007-08,Utah Jazz,Milwaukee Bucks,81,0.437,0.182,0.850,20,38,90,0.430,0.286,0.692,19,41,0
10700018,2007-10-10,2007-08,Portland Trail Blazers,Los Angeles Clippers,111,0.453,0.435,0.885,29,39,102,0.383,0.389,0.852,19,54,1
10700019,2007-10-10,2007-08,Miami Heat,Atlanta Hawks,100,0.429,0.333,0.783,18,38,106,0.455,0.182,0.708,16,51,0
10700020,2007-10-10,2007-08,Minnesota Timberwolves,Boston Celtics,81,0.397,0.421,0.731,18,37,92,0.492,0.389,0.590,23,33,0
10700023,2007-10-11,2007-08,Atlanta Hawks,Charlotte Hornets,109,0.471,0.364,0.813,17,38,104,0.453,0.300,0.676,20,48,1
10700024,2007-10-11,2007-08,Cleveland Cavaliers,Detroit Pistons,96,0.416,0.250,0.651,19,57,90,0.369,0.100,0.730,17,41,1
10700025,2007-10-11,2007-08,Sacramento Kings,Phoenix Suns,99,0.459,0.364,0.565,17,42,110,0.513,0.500,0.731,28,43,0
10700026,2007-10-11,2007-08,Los Angeles Lakers,Golden State Warriors,106,0.468,0.214,0.756,25,47,119,0.458,0.417,0.750,28,38,0
10700029,2007-10-12,2007-08,Philadelphia 76ers,Brooklyn Nets,90,0.410,0.300,0.679,17,38,91,0.394,0.300,0.707,14,51,0
10700030,2007-10-12,2007-08,Orlando Magic,Miami Heat,102,0.467,0.565,0.792,24,47,69,0.358,0.235,0.773,14,30,1
10700031,2007-10-12,2007-08,Denver Nuggets,Portland Trail Blazers,118,0.458,0.304,0.833,23,43,102,0.367,0.353,0.750,25,50,1
10700032,2007-10-12,2007-08,Cleveland Cavaliers,Oklahoma City Thunder,90,0.392,0.174,0.800,17,42,96,0.407,0.400,0.552,20,54,0
10700033,2007-10-12,2007-08,Detroit Pistons,Utah Jazz,85,0.416,0.077,0.667,20,38,100,0.417,0.250,0.683,20,55,0
10700034,2007-10-12,2007-08,Chicago Bulls,Dallas Mavericks,100,0.508,0.500,0.690,25,40,92,0.436,0.188,0.724,19,36,1
10700035,2007-10-13,2007-08,Washington Wizards,Dallas Mavericks,90,0.366,0.083,0.674,18,48,86,0.426,0.375,0.833,15,42,1
10700036,2007-10-13,2007-08,Charlotte Hornets,Miami Heat,92,0.464,0.364,0.857,20,39,76,0.408,0.357,0.591,14,35,1
10700037,2007-10-13,2007-08,Indiana Pacers,Oklahoma City Thunder,97,0.376,0.423,0.556,24,57,87,0.370,0.333,0.767,17,53,1
10700038,2007-10-13,2007-08,Phoenix Suns,New Orleans Pelicans,106,0.483,0.292,0.765,26,46,111,0.427,0.429,0.793,17,51,0
10700039,2007-10-13,2007-08,Milwaukee Bucks,Utah Jazz,78,0.412,0.133,0.833,18,41,92,0.377,0.286,0.811,19,34,0
10700041,2007-10-14,2007-08,Atlanta Hawks,Portland Trail Blazers,89,0.391,0.167,0.714,20,46,102,0.457,0.556,0.920,19,46,0
10700042,2007-10-14,2007-08,Philadelphia 76ers,Washington Wizards,80,0.373,0.286,0.606,20,39,86,0.429,0.357,0.750,20,47,0
10700043,2007-10-14,2007-08,Detroit Pistons,Denver Nuggets,109,0.410,0.385,0.886,25,48,106,0.465,0.280,0.760,19,43,1
10700044,2007-10-14,2007-08,Golden State Warriors,Los Angeles Clippers,89,0.329,0.200,0.838,19,42,99,0.402,0.333,0.811,28,59,0
10700045,2007-10-15,2007-08,Charlotte Hornets,Brooklyn Nets,96,0.422,0.333,0.844,15,35,86,0.408,0.375,0.643,17,40,1
10700046,2007-10-15,2007-08,Memphis Grizzlies,Minnesota Timberwolves,101,0.439,0.333,0.667,25,45,93,0.446,0.250,0.789,14,42,1
10700047,2007-10-15,2007-08,New Orleans Pelicans,Indiana Pacers,104,0.492,0.308,0.667,19,32,117,0.526,0.350,0.737,23,42,0
10700048,2007-10-15,2007-08,Phoenix Suns,Utah Jazz,124,0.524,0.615,0.917,28,37,101,0.400,0.200,0.838,16,44,1
10700050,2007-10-16,2007-08,Atlanta Hawks,Minnesota Timberwolves,103,0.486,0.444,0.844,23,37,77,0.384,0.077,0.870,13,37,1
10700051,2007-10-16,2007-08,Chicago Bulls,Washington Wizards,97,0.447,0.471,0.684,27,38,76,0.323,0.000,0.829,11,40,1
10700052,2007-10-16,2007-08,Milwaukee Bucks,Denver Nuggets,78,0.325,0.214,0.750,11,49,104,0.462,0.308,0.778,20,46,0
10700053,2007-10-16,2007-08,Sacramento Kings,Dallas Mavericks,99,0.486,0.333,0.667,16,29,101,0.432,0.375,0.838,18,44,0
10700054,2007-10-17,2007-08,Detroit Pistons,Denver Nuggets,119,0.480,0.375,0.655,30,55,110,0.525,0.304,0.576,24,37,1
10700055,2007-10-17,2007-08,Indiana Pacers,Memphis Grizzlies,122,0.404,0.250,0.854,26,51,115,0.423,0.409,0.769,20,43,1
10700056,2007-10-17,2007-08,Utah Jazz,Philadelphia 76ers,101,0.524,0.500,0.476,32,40,93,0.431,0.167,0.789,13,41,1
10700058,2007-10-17,2007-08,Boston Celtics,New York Knicks,101,0.563,0.700,0.538,27,44,61,0.259,0.154,0.600,10,43,1
10700059,2007-10-17,2007-08,Cleveland Cavaliers,Orlando Magic,86,0.418,0.250,0.692,19,43,90,0.385,0.278,0.875,12,44,0
10700060,2007-10-18,2007-08,Charlotte Hornets,Atlanta Hawks,98,0.521,0.462,0.696,18,29,104,0.474,0.000,0.732,18,45,0
10700061,2007-10-18,2007-08,Utah Jazz,Sacramento Kings,91,0.453,0.364,0.633,23,42,105,0.500,0.400,0.879,19,31,0
10700062,2007-10-18,2007-08,Los Angeles Lakers,Oklahoma City Thunder,126,0.561,0.583,0.771,30,44,106,0.506,0.154,0.667,27,37,1
10700063,2007-10-18,2007-08,Brooklyn Nets,New York Knicks,110,0.560,0.538,0.655,27,37,94,0.400,0.368,0.794,17,40,1
10700064,2007-10-18,2007-08,Houston Rockets,Dallas Mavericks,104,0.563,0.462,0.643,22,40,90,0.434,0.417,0.864,19,31,1
10700065,2007-10-18,2007-08,San Antonio Spurs,Golden State Warriors,116,0.512,0.417,0.781,20,52,111,0.418,0.400,0.708,22,41,1
10700066,2007-10-18,2007-08,Los Angeles Clippers,Phoenix Suns,97,0.418,0.188,0.900,17,45,118,0.517,0.448,0.750,29,42,0
10700068,2007-10-19,2007-08,Toronto Raptors,Chicago Bulls,92,0.486,0.429,0.733,22,32,82,0.429,0.294,0.810,17,34,1
10700069,2007-10-19,2007-08,Indiana Pacers,Minnesota Timberwolves,110,0.384,0.273,0.600,23,62,113,0.409,0.357,0.696,23,58,0
10700070,2007-10-19,2007-08,Portland Trail Blazers,Sacramento Kings,101,0.474,0.333,0.852,16,45,77,0.333,0.118,0.704,12,43,1
10700072,2007-10-19,2007-08,Boston Celtics,Brooklyn Nets,36,0.414,0.375,0.750,8,18,33,0.290,0.333,0.722,7,19,1
10700073,2007-10-19,2007-08,Miami Heat,New Orleans Pelicans,85,0.461,0.222,0.550,13,34,92,0.487,0.176,0.652,13,52,0
10700074,2007-10-19,2007-08,Dallas Mavericks,Detroit Pistons,122,0.544,0.500,0.818,26,49,94,0.403,0.364,0.696,13,33,1
10700075,2007-10-20,2007-08,Orlando Magic,Cleveland Cavaliers,100,0.538,0.600,0.656,21,35,84,0.390,0.333,0.909,19,42,1
10700076,2007-10-20,2007-08,Los Angeles Clippers,Phoenix Suns,110,0.500,0.444,0.914,29,42,103,0.407,0.462,0.875,25,36,1
10700077,2007-10-20,2007-08,Memphis Grizzlies,Miami Heat,104,0.442,0.438,0.733,21,44,98,0.459,0.571,0.857,18,41,1
10700078,2007-10-20,2007-08,Oklahoma City Thunder,Houston Rockets,94,0.439,0.143,0.618,21,46,117,0.455,0.407,0.813,28,40,0
10700079,2007-10-20,2007-08,Boston Celtics,Philadelphia 76ers,78,0.380,0.167,0.700,15,38,96,0.462,0.538,0.763,21,39,0
10700080,2007-10-20,2007-08,Chicago Bulls,Indiana Pacers,100,0.493,0.500,0.706,29,42,88,0.372,0.455,0.714,21,36,1
10700081,2007-10-20,2007-08,Milwaukee Bucks,Minnesota Timberwolves,106,0.420,0.400,0.762,24,48,97,0.474,0.563,0.640,22,37,1
10700082,2007-10-20,2007-08,San Antonio Spurs,Detroit Pistons,104,0.558,0.500,0.667,28,45,80,0.330,0.364,0.621,13,41,1
10700083,2007-10-20,2007-08,Los Angeles Lakers,Charlotte Hornets,113,0.570,0.563,0.609,35,48,93,0.380,0.368,0.813,21,32,1
10700084,2007-10-21,2007-08,Charlotte Hornets,Phoenix Suns,88,0.422,0.273,0.857,20,52,98,0.430,0.409,0.682,23,41,0
10700085,2007-10-21,2007-08,Sacramento Kings,Portland Trail Blazers,111,0.500,0.381,0.900,23,40,87,0.389,0.438,0.828,14,31,1
10700086,2007-10-21,2007-08,Dallas Mavericks,New Orleans Pelicans,103,0.506,0.400,0.792,18,47,97,0.481,0.429,0.586,17,33,1
10700087,2007-10-21,2007-08,Los Angeles Lakers,Los Angeles Clippers,96,0.405,0.391,0.657,21,41,112,0.465,0.667,0.727,30,48,0
10700088,2007-10-22,2007-08,Atlanta Hawks,Washington Wizards,103,0.468,0.188,0.722,29,45,99,0.430,0.250,0.688,16,42,1
10700089,2007-10-22,2007-08,New York Knicks,Boston Celtics,94,0.405,0.235,0.759,17,53,87,0.364,0.208,0.813,12,41,1
10700090,2007-10-23,2007-08,Minnesota Timberwolves,Indiana Pacers,95,0.406,0.286,0.650,20,48,106,0.468,0.500,0.846,18,46,0
10700091,2007-10-23,2007-08,Denver Nuggets,Milwaukee Bucks,114,0.486,0.474,0.688,24,41,102,0.407,0.333,0.750,25,42,1
10700092,2007-10-23,2007-08,Los Angeles Lakers,Utah Jazz,81,0.397,0.389,0.606,18,41,102,0.439,0.385,0.647,32,50,0
10700093,2007-10-23,2007-08,Oklahoma City Thunder,Golden State Warriors,122,0.410,0.421,0.778,29,58,126,0.470,0.300,0.788,22,54,0
10700094,2007-10-23,2007-08,Brooklyn Nets,Boston Celtics,82,0.412,0.471,0.857,18,38,71,0.329,0.190,0.778,20,38,1
10700095,2007-10-23,2007-08,Miami Heat,San Antonio Spurs,87,0.467,0.600,0.733,19,29,104,0.451,0.458,0.853,19,40,0
10700096,2007-10-23,2007-08,Houston Rockets,Memphis Grizzlies,107,0.434,0.333,0.762,21,57,109,0.427,0.364,0.655,24,48,0
10700097,2007-10-23,2007-08,Dallas Mavericks,Chicago Bulls,96,0.420,0.231,0.814,16,49,88,0.405,0.455,0.577,18,41,1
10700098,2007-10-24,2007-08,Memphis Grizzlies,Houston Rockets,96,0.449,0.500,0.645,21,42,90,0.451,0.500,0.667,18,44,1
10700099,2007-10-24,2007-08,New Orleans Pelicans,Atlanta Hawks,98,0.397,0.200,0.762,18,41,107,0.447,0.400,0.868,16,43,0
10700100,2007-10-24,2007-08,Portland Trail Blazers,Oklahoma City Thunder,109,0.453,0.444,0.675,16,44,107,0.512,0.250,0.857,19,37,1
10700101,2007-10-24,2007-08,New York Knicks,Philadelphia 76ers,103,0.515,0.462,0.771,16,43,90,0.397,0.286,0.703,16,34,1
10700102,2007-10-24,2007-08,Detroit Pistons,Washington Wizards,104,0.472,0.667,0.526,30,46,85,0.398,0.375,0.565,19,48,1
10700103,2007-10-24,2007-08,Los Angeles Clippers,Sacramento Kings,92,0.470,0.143,0.690,23,37,90,0.387,0.429,0.697,18,37,1
10700104,2007-10-25,2007-08,Toronto Raptors,Cleveland Cavaliers,111,0.471,0.500,0.759,31,43,78,0.412,0.188,0.576,16,41,1
10700105,2007-10-25,2007-08,Orlando Magic,San Antonio Spurs,99,0.513,0.600,0.714,20,42,90,0.432,0.318,0.867,25,32,1
10700106,2007-10-25,2007-08,Phoenix Suns,Denver Nuggets,116,0.477,0.360,0.885,26,47,113,0.447,0.167,0.618,12,49,1
10700108,2007-10-25,2007-08,Brooklyn Nets,Philadelphia 76ers,83,0.415,0.261,0.590,18,44,91,0.402,0.333,0.864,20,36,0
10700109,2007-10-25,2007-08,Chicago Bulls,Milwaukee Bucks,97,0.494,0.421,0.684,24,38,81,0.433,0.455,0.621,18,32,1
10800001,2008-10-05,2008-09,Miami Heat,Detroit Pistons,91,0.403,0.235,0.641,20,43,95,0.438,0.385,0.714,17,45,0
10800002,2008-10-05,2008-09,New Orleans Pelicans,Golden State Warriors,106,0.479,0.190,0.714,25,45,103,0.482,0.364,0.682,22,42,1
10800003,2008-10-06,2008-09,Orlando Magic,Atlanta Hawks,101,0.494,0.455,0.800,18,31,118,0.505,0.500,0.789,23,42,0
10800004,2008-10-06,2008-09,Milwaukee Bucks,Minnesota Timberwolves,79,0.338,0.364,0.793,18,35,117,0.582,0.615,0.721,23,38,0
10800005,2008-10-07,2008-09,Cleveland Cavaliers,Toronto Raptors,84,0.402,0.263,0.619,21,32,104,0.520,0.545,0.800,26,41,0
10800006,2008-10-07,2008-09,Portland Trail Blazers,Sacramento Kings,110,0.506,0.368,0.676,32,47,81,0.289,0.250,0.786,10,39,1
10800007,2008-10-07,2008-09,Los Angeles Lakers,Utah Jazz,90,0.508,0.273,0.677,24,40,99,0.481,0.200,0.676,25,28,0
10800008,2008-10-07,2008-09,Dallas Mavericks,Washington Wizards,108,0.530,0.313,0.536,26,55,82,0.356,0.286,0.824,13,37,1
